Á¦¸ñ,È¸Â÷,ÀÛ°¡,º°Á¡,µî·ÏÀÏ,´ñ±Û,ÁÁ¾Æ¿ä,½È¾î¿ä,³¯Â¥,ÃÑ ´ñ±Û¼ö
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,±×¸²ÀÌ Á» ÀÌ»óÇÏ´Ù°í ÇÒ±î ¶Ë¼ÕÀÎ ³»°¡ ºÁµµ ¾È¸Â°í ÀÌ»óÇÔ;;,5,3,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,¾Æ´Ï ±×·¡¼­ ³­ Á© ±Ã±ÝÇÑ°Ô Çö¿ì°¡ º¸¶ó¸¦ ¾Ë¾Æ¿ä?,2,0,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,¾ÕµÚ°¡ ¾È¸ÂÂ¥³ª !!!!,0,1,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,¾Æ´Ï ±Ùµ¥........±×¸² °øºÎ ÇÏ³ªµµ ¾ÈÇÏ½Å °Í °°¾Æ¿ä......À¥Å÷µµ ±×¸²À» ¾î´ÀÁ¤µµ ±×·Á¾ß ÇÏ´Â °Å¤Ì¾Æ´Ñ°¡¿ä....,9,3,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,Æíµé¾îÁá´Ù°¡ °Ü¿ì »çÅÁ ¸Ô´Â´Ù°í Â¥Áõ³»°í °©Àú±â Ä£ÀýÇÏ°Ô »ç°úÇÔ ºÐ³ëÁ¶Àý Àå¾ÖÀÎ°¡,11,1,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,ÀÌ·¸°Ô ºñ³­¹Þ°í ±×·¯´Ù ¸î °³¿ù Áö³ª¸é ´Ù ÅÂµµ ½Ï ¹Ù²ðÅÙµ¥..,1,3,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,´Ü¹ß¸Ó¸®¾Ö°¡ »çÅÁ ¶³¾î¶ß¸±Á¤µµ·Î ºýÄ¡°í Ä£±¸ÇÑÅ× Àúx°Å¸®¸é¼­ ¿åÇÒÁ¤µ·µ¥ °©ÀÚ±â ±Þ»ç°ú¶ó´Ï ¤»¤»¤»¤» ³»¿ëµµ Çö¿ì ÇÇÇÏ´Â°Í¸¸ ³ª¿À°í... ¤Ì¤Ì ½ºÅä¸® ±¸»óºÎÅÍ ´Ù½ÃÇÏ¼Å¾ßÇÒ°Å °°¾Æ¿ä...,5,1,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,Á¦¸ñ 8¿ùÀÇ ¸¶Ä«·ÕÀ¸·Î ¹Ù²ã¾ß ÇÒ µí,11,1,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,±×¸²Àº ºñ½ÁÇÑ°Å°°Àºµ¥ ³»¿ëÀÌ ³Ñ ºÎ½Ç...¤»¤»¤»,1,1,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,¾Æ ¸¶Ä«·Õ ¹Ì«‰´Ù... ,0,3,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,¤Ð¤Ð¾î·Æ³×¿ä ³»¿ë ÀÌÇØÇÏ±â°¡¤Ð¤Ð¾ðÁ¨°£ ÀÌÇØÇÏ´Â ³¯ÀÌ ¿À°ÚÁÒ?±×¸®±¸ °¨È÷ Á¦°¡ ÀÌ·±¸» ÇÏ±â ±×·¸Áö¸¸ ±×¸² ´õ¿í ¿¬½ÀÇÏ¼Å¾ßµÉ°Å°°¾Æ¿äºñÀ²?ÀÌ ÀÌ»óÇØ¼­ ÁýÁßÀÌ ¾ÈµÅ¿ä..·Î¸Ç½ºÀ¥Å÷ °°Àºµ¥ ±×³É ¾È¿ô±ä ÄÚ¹ÍÀ¥Å÷ °°½À´Ï´Ù¤Ð¤Ð..!,8,1,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,Àç¹Ô´Âµ¥ ¿Ö?? ,1,8,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,"""¶×¶×ÇÑ ¿©ÀÚ°¡ Á¸Àß³²ÀÌ¶û ¿«ÀÌ´Â ÆÇÅ¸Áö¸¦ ±×¸®°í ½Í´Ù"" ±× ÀÌ»óÀ» ¸ø ¹þ¾î³ª³× ¤»¤»¤»¤»¤»¤» ±×¸²µµ ±×·¸°í ½ºÅä¸®°¡ ÀÌ°Ô ¹¹³Ä ¤»¤»¤»¤»¤»",22,2,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,³»°¡ ¹» º»°ÅÁö?,7,1,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,¾Æ´Ï ½ÈÀ¸¸é º¸Áö¸¦ ¸»´ø°¡ ¿Ö ³ª²Ù ÁöµéÀÌ ÆÇÁ¤À» ÇØ¤»,1,20,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,ÀÌ´ë·Î °¡¸é ·°Å°Â¯ ²Ã ³­´Ù,9,0,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,1È­°¡ ´õ ³ªÀºÀÌÀ¯ 1È­´Â ÁØºñ±â°£ÀÌ ±æ°í 4È­´Â 1È­º¸´Ù ÀûÀ½ Á¤¸®ÇÏ¸é ÀÏÁÖ1È¸¿¬Àç¸¦ 1È­¸¸Å­¿¡ Ä÷¸®Æ¼¸¦ ³¾ ¼ö ¾øÀ½ ½Ç·ÂÀÌ ºÎÁ·ÇÏ´Ù,5,0,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,¸·ÄÆ ´Þ°Á±Í½Å,3,1,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,¾Æ¾Æ¾Æ... ¸¶Ä«·Õ 1°³¸¸ Áà¿ä...(À¸¾î),2,2,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,"°³¿¬¼º¿¡,, ¾ÕµÚµµ ¾È¸Â°í »ê¸¸ÇÏ°í,,,",8,1,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,³²ÁÖ¶û ¿ÖÀÌ·¸°Ô ¿«´Â°ÅÁö...6È­³»·Î ¿Ï°áÇØ ÁÖ¼¼¿ä.  ¹«½¼ ¿ø´ëÇÑ ³»¿ëÀÌ³ª ¹ÝÀüÀÌ ÀÖ´Â°Å ¾Æ´Ï¸é..ÀÌ°Å ¿¬ÀçÇÏ´À´Ï ±× µ·À¸·Î ´Ù¸¥ ÀÛ°¡ ¸Ô¿©»ì·ÁÁÖ¼¼¿ä,17,1,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,¹º°¡ ÈÄ·ç·è Áö³ª°«´Ù,4,0,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,ÀÌ°Å Á¤¸» ÁÁ¾ÆÇÑ À¥Å÷ÀÎµ¥...À½.. ¿äÁò ÈûµçÀÏÀÖÀ¸¼¼¿ä??¤Ì,1,4,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,¾Æ¸¶ ¸¶Ä«·ÕÀÌ Á¸¸ÀÅÊÀÌ¶ó´Â ³»¿ëÀÎµí,6,2,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,"º¸±â½ÈÀ½ º¸Áö ¸»¶ó´Â°Å, ¸ÂÁÒ ±Ùµ¥ ºñÆÇÀº ÇÒ ¼ö ÀÖÁÒ Áö±Ý º£´ñµéÀº ÀÚ½ÅÀÌ »ý°¢ÇßÀ» ¶§ ÀÌ·¯¸é ÁÁ°Ú´Ù, ¶ó´Â ºñÆÇ°ú ÇÇµå¹éÀ» ÇÏ°í ÀÖ´Âµ¥ ¹«ÀÛÁ¤ º¸±â ½ÈÀ½ º¸Áö ¸¶ ÀÌ·¯´Â °Å µÇ°Ô »ý°¢ ¾ø¾î º¸¿©¿ä",8,1,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,"»ç½Ç º£µµ¿¡ ÀÖ´Â ¸¸È­°¡ ´õ Ä÷¸®Æ¼ ³ôÀº °Ô ¸¹Àºµ¥ ´ëÃ¼ ÀÌ ¸¸È­´Â ¾î¶»°Ô ¿Ã¶ó¿Â °Å°í º£µµ¸¦ °ÅÃÆ´Ù¸é ÀÛ°¡´Ô º¸°í ½Í¾ú´Ù , ÃàÇÏµå¸°´Ù µî ´ñÀÌ ÀÖ¾î¾ßµÇ´Âµ¥ ±×·± °Ô ÀÏÀý ¾ø°í ´ëÃ¼ ¾î¶»°Ô ¿Ã¶ó¿Â °ÅÀÓ...",18,0,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,±×·¡¼­ ³»¿ëÀº ¹»±î,7,0,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,ÁøÂ¥ ´©±¸ ÀÌ°Å º£µµ¿¡¼­ º¸½ÅºÐ..??º£µµ¿¡ ÀÖ´Ù°¡ ¿Ã¶ó¿Â°Ç°¡¿ä?º¸Åë 1È­³ª¿À¸é ²¥ÀÛ°¡´Ô µåµð¾î ¿À¼Ì±º¿ä!! ÃàÇÏµå¸³´Ï´Ù ÀÌ·¯´Âµ¥ ÇÏ³ªµµ¾øÀÝ¾Æ,16,0,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,"¿¬Àç ÃÊ±â¶ó¼­ ±×·² ¼ö ÀÖ´Ù´Â °Ç ¼º¸³ µÉ ¼ö ¾ø´Â ³í¸®ÀÔ´Ï´Ù ¤»¤»¤»¤»¤»¤»¤» ¿©±ä Á¤½Ä ¿¬Àç, ±×·¯´Ï±î ÀÛ°¡´Ô Á÷¾÷ÀÌ¿¡¿ä ±×·±µ¥ ÀÌ·¸°Ô ºÎÁ·ÇÏ¸é ¾È µÇÁÒ ¤»¤»¤»¤»¤»¤» º£µµ¸é ±×·°Àú·° ³Ñ¾î°¥ÅÙµ¥ ¤»¤»¤»¤» Â÷¶ó¸® º£µµ¿¡¼­ ¸î ¹ø °æÇè ½×À¸½Ã°í ¿À½Ã´Â °Ô ÁÁÀ»Áöµµ",9,1,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,¹ºµ¥,2,1,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,º°Á¡À» ¹ö¸®°í Á¶È¸¼ö¸¦ ÅÃÇÑ ÀÛ°¡,9,0,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,¹°·Î ÀÔ Çó±¸°í ÈÞ- ÇÒ¶§ ÀÔ Çó±º ¹° ±×´ë·Î »ïÅ²ÁÙ..;;,0,1,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,ÀÌ°Å º£µµ¿¡ ÀÖ±äÇß¾ú¾î¿ä??? ¾î¶²·çÆ®·Î¿Ã¶ó¿Â°ÅÀÓ?,6,2,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,ÀÌ°Ô ½ºÅä¸®µµ½ºÅä¸®Áö¸¸ ´ë»ç±Û¾¾°¡ ³Ê¹«Ä¿¼­ »ê¸¸ÇØº¸ÀÌ´Â°Å°°¾Æ¿ä ±Û¾¾¸¸ Á» ÁÙ¿©µµ ±¦ÂúÀ»µí,1,0,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,????,0,1,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,¾Æ..  ¸¶Ä«·Õ ¸ÀÀÖ°Ú´ô..¢½,1,1,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,"³¡  ,,?",2,0,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,½ÇµåÃæµéÀÌ ÀÛ°¡ ÇÑ¹ø »ý°¢ÇØº¸°í ¸»ÇÏ¶ó°í ÇÏ´Âµ¥ ÀÌ À¥Å÷ÀÌ º£µµ¿¡ ÀÖ´Â ÀÛÇ°º¸´Ù ÀÛÇ°¼ºÀÌ ¶³¾îÁ®¼­ ºñÆÇÇÏ´Â°ÅÀÓ ´©°¡ºÁµµ ½ºÅä¸® Àü°³°¡ µüµü ²÷±â°í ºÎÀÚ¿¬½º·¯¿îµ¥...ÇÁ·Î°¡ ¶Ù´Â°÷¿¡¼­ ¾Æ¸¶Ãß¾î°¡ ¶Ù°íÀÖ´Âµ¥ ¸øÇÑ´Ù°í ¿å¸Ô´Â°Ç ´ç¿¬ÇÑ°Å ¾Æ´Ñ°¡?¿å¸Ô´Â°Ç ½È°í ½Ç·ÂÀº ¾ÈµÇ´Âµ¥ ÄªÂù¹Þ°í½ÍÀº°Å´Â ±×³É ´Ù¸¥ »ç¶÷µéÀÇ ³ë·Âµµ ¹«½ÃÇÏ´Â ¿å½ÉÀÌ°í µµµÏ³ð ½Éº¸¶ó°í »ý°¢ÇÑ´Ù.ÀÚ±â°¡ ½Ç·ÂÀÌ ¾ÈµÈ´Ù°í »ý°¢ÇÏ¸é ¿¬ÀçÁßÁöÇÏ´Â°Ô ¸Â´Ù°í »ý°¢ÇÑ´Ù ¾îÂ¼ÂÄÇÏ°Ô °è¼Ó¿¬ÀçÇÏÁö ¸»°í Á»´õ ÁØºñÇØ¼­ ´Ù½Ã ¿Ã¶ó¿Í¶ó,16,1,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,¿¬Àç ÃÊ±â¶ó¼­ ±×·² ¼öµµ ÀÖÁÒ °è¼Ó ±×¸®´Ùº¸¸é ³ª¾ÆÁö°í ¹¹ ±×·±°Å ¾Æ´Ï°Ú½À´Ï±î? ±×·¸´Ù°í ´ÔµéÀÌ È­³»°í ¿åÇÒ°Å±îÁø ¾ø´Ù°íº¸´Âµ¥,2,6,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,À¸¾î..¤Ì¤Ì Àú·± »ç¶÷ÀÌ ³ªÇÑÅ×´õ¤Ì¤Ì ÇöÀÏ Âü ¹«½ÉÇÏ³×,0,1,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,¤»¤»¤»¤»À¥Å÷º¸¸é ²À ¾ÇÇÃÇÏ³ª´Þ¸®¸é ÁÙÁÙÀÌ´Þ¸®°í ¼±ÇÃ´Þ¸®¸é ¶Ç¼±ÇÃ¸¸´Þ¸®°í¤»¤»µû¶óÀïÀÌµéÀÌ³Ä? ÀÛ°¡µµ»ý°¢ÀÌÀÖÀ¸¸é ¾î¶²ÁÖÁ¦¸¦°¡Áö°í ±×¸²±×¸®°ÚÁö,1,2,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,Ä÷ÀÌ µü Ä«Ä«¿ÀÆäÀÌÁö À¥¼Ò¼³ À¥Å÷È­ ÇßÀ»¶§Ã³·³ ±×³É ½ºÅä¸®°¡ ½º¹«½º ÇÏÁö¾Ê°í µüµü ²÷±â´Â ´À³¦ ÀÌ°Íµµ À¥¼Ò¼³ÀÎ°¡ Àü°³°¡ °³¶±°°³×;;,2,1,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,"À¥Å÷ ÀÛ°¡´Ôµµ »ç¶÷ÀÔ´Ï´Ù. ÀÌ·± ´ñ±Ûµé º¸½Ã¸é Èûµé°í ±«·Ó°í ±â¿îºüÁö¼Å¿ä. ¹°·Ð, ÀÚ½ÅÀÇ °¨Á¤ÀÌ³ª ´À³¦À» Ç¥ÇöÇÏ´Â °ÍÀº ÁÁÀº ÀÏÀÌ¶ó°í º¾´Ï´Ù. ±×·¯³ª ÀÚ½ÅÀÌ ¾´ ±ÛÀ» º¸°í ÀÛ°¡´ÔÀÌ ¾ó¸¶³ª »óÃ³¹Þ°Ô µÇ½ÇÁö´Â »ý°¢ÇØº¸¼Ì³ª¿ä? ÀÌ À¥Å÷ÀÌ ¸¸µé¾îÁö±â±îÁö ÀÛ°¡´ÔÀº ¾Æ¹«¸® ÆÈÀÌ ¾ÆÆÄ¿À°í ¸Ó¸®°¡ ÅÍÁú°Í°°°í »ç¶÷µéÀÌ ³ªÇÑÅ× ¿å ÇÏ¸é ¾î¶»ÇÏÁö ¶ó´Â °ÆÁ¤±îÁö ÇÏ½Ã¸é¼­µµ °á±¹Àº ÄªÂù°°Àº ÁÁÀº ¸»ÀÌ µè°í ½Í¾ú±â¿¡ ±â´ë¿ÍºÒ¾È.°ÆÁ¤µéÀ» ´Ù ²¸¾È°í ¿¬Àç¸¦ ÇÏ½Å°Ì´Ï´Ù. µ¶ÀÚºÐµéÀÇ °¨»óÀ» ¾²´Â °ÍÀº ÁÁÁö¸¸, ±×°É º¸°Ô µÇ½Ç ÀÛ°¡´ÔÀÇ ½ÉÁ¤À» ÀÛ°¡´ÔÀÇ ÀÔÀåÀÌ µÇ¾î »ý°¢ÇØº¸¼ÌÀ¸¸é ÁÁ°Ú½À´Ï´Ù.-Áö³ª°¡´Â ÇàÀÎ",6,17,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,ÀÚ±ÝÀº ¿¬Àç ÃÊ±â´Ï±î ÀÌÇØÇØµµ Â÷Â÷ °è¼±µÇ±æ ¹Ù·¡¿ä.,2,1,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,»ý¸®¶õ?ºÒ¼øÇÑ ¿©¼ºµé¿¡°Ô¸¸ ÀÏ¾î³ª´Â Çö»ó,0,24,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,"¾Æ´Ï »çÅÁµé ½Î±¸·Á°°¾Æº¸¿´´Âµ¥ ¿©ÁÖ°¡ ¸Ô´Â °Å¶«¿¡ ¿íÇß´Ù°¡, ³ªÁß¿¡ ¸¶Ä«·Õ µé°í¿Í¼­ »ç°úÇÑ´Ù°í¿ä¤»¤»¤»??",1,0,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,³ªµµ ÇÑ°èÁ¡ÀÓ,0,0,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,½É´Ï¿¡¿¨Áö ´Ô ¸»ÀÌ ¸ÂÀ½ ¤»¤»,1,0,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,Ç×¸¶·Â µþ·Á¼­ ¸ø º¸°Ú´Ù,0,0,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,±×¸²Ã¼·Î ¿åÇÒ°Å¸é ¹èÁø¼öµµ ¿åÇØ¾ßÁö¤»¤»½ºÅä¸®Àü°³·Î ¿å¸Ô´Â°Ç ¤·¤¸,1,7,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,Àú ¸¶Ä«·Õ ¾Ë°íº¸´Ï À¯Åë±âÇÑÁö³­°Å°í Àú ¿©ÀÚ°¡ ³ª»Û³âÀÏ¼öµµÀÖ´Â°Å ¾Æ´Ô..? ³­ Àç¹Õ´Âµ¥ ³×ÀÌ¹ö À¥Å÷´ñ±ÛÀº ¹°Å¸±â°¡ ³Ê¹« ½ÉÇÔ,1,8,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,"¼ÖÁ÷È÷ À¥Å÷Àº Àç¹ÌÀÖ´Âµ¥¿©ÁÖ¾ó±¼¸¸ º¸¸é ºñÀ§»óÇÏ°í,³²ÁÖ°¡ ºÒ½ÖÇØÁý´Ï´Ù..¿©ÁÖ Á×´Â¼³Á¤À¸·Î ÇÏ°í,¿¹»Û ¿©ÁÖ ±×·ÁÁÖ¼¼¿ä",1,12,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,"°³¿¬¼º Á¦·Î¿¡ »·ÇÏ°í »ê¸¸ÇÑ ½ºÅä¸®.. ±¸µµ³ª Ç¥Á¤µµ ÀÚ¿¬½º·´Áöµµ ¾Ê°í ¼ÖÁ÷È÷ ÀÌÁ¤µµ Ä÷ÀÌ¸é ±×¸² Á» Àß±×¸®´Â ÃÊµîÇÐ»ýÀÌ³ª ÁßÇÐ»ýÀÌ¶ó ÇØµµ ¹ÏÀ» µí.. ¿äÁò ÀÌ Á¤µµ ¼öÁØÀÌ³ª ±× ÀÌ»óÀ¸·Î Àß ±×¸®´Â ÇÐ»ýµé ¾ó¸¶³ª ¸¹Àºµ¥¤»¤»¤» ¼ÖÁ÷È÷ ÀÌ¹ø È­ ÁøÀüµµ ¾È µÇ°í ±×³É ÀÛ°¡°¡ ¸¶Ä«·Õ ±×¸®°í ½Í¾î¼­ ±×¸° ´ÙÀ½¿¡ °Å±â¿¡ ¸ÂÃç¼­ ¾ïÁö·Î ½ºÅä¸® Â¥°í ºÐ·® ¾È³ª¿À´Ï±î ³²ÁÖ¸¸ ÀÚÁÖ µîÀå½ÃÅ² °É·Î º¸ÀÓ. °¡¸é °¥¼ö·Ï ±×¸²Ä÷µµ ³ªºüÁö°í.  ºÒ¸¸ÀÖÀ¸¸é ´ÔÀÌ ±×¸®¶ó´Â »ç¶÷µé ¸¹´øµ¥ À¥Å÷ÀÛ°¡°¡ ¾îÁö°£ÇÑ ³ë·ÂÀ¸·Î µÇ³Ä ¼ö ³â°£ ±×¸²¿¬½À, ½ºÅä¸® ±¸»ó.. ´ç¿¬È÷ µ· ¹Þ°í ÀÏÇÏ´Â °Å´Ï ±× Á¤µµ ³ë·Âµµ ÇÏ°í Àû¾îµµ µ¶ÀÚµéº¸´Ü Ä÷ÀÌ ³ô´Ù°í ¸»ÇÒ ¼ö ÀÖ¾î¾ß º¸´Â »ç¶÷µµ ´Ã°í ÇÏ´Â °Çµ¥ µµÀüÀÌ³ª º£µµ Á¤µµ¿¡ ÀÖÀ» Ä÷ÀÌ º£µµ¿¡ ¼ö¸¹Àº Ä÷ ÁÁÀº ÀÛ°¡´Ôµé Á¦Ä¡°í Á¤½Ä °¡¹ö¸®´Ï±î È­°¡ ³ª´Â °ÅÁö ÇÑ »ç¶÷¸¸ ÀÌ»óÇÏ´Ù ´À³¢´Â °Íµµ ¾Æ´Ï°í ¿©·¯ »ç¶÷ÀÌ ±×¸® ´À³¢´Âµ¥ ¹«Á¶°Ç ½¯µå¸¸ Ä¡´Â °Ç ¾Æ´ÏÁö.",16,1,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,¿©±â¼­ ºÎÅÍ °¥¾Æ¾þ°í ¸¶Ä«·ÕÀÌ³ª ±×¸®¼¼¿ä ¤»¤» ¿Í ¤»¤» »ç¶÷º¸´Ù À½½Ä Àß±×¸®´Â»ç¶÷ Ã·º½ ¤»,4,0,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,ÀÌ°Ô ¿Ö Á¡ÇÎ ¤·¤² º¸´Ù ´õ ³ôÁö..?,0,0,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,»ý¸®ÇÏ´Â ¿©ÀÚ´Â ºÒ¼øÇÑ ¿©ÀÚ,0,14,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,Àç¹Ì´Â ÀÖ´Â°Å °°Àºµ¥ ½ºÅä¸®°¡ ¹ºÁö ¸ð¸£°Ú¾î¿ä....,1,0,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,4È­µ¿¾È ½ºÅä¸® ÁøÇàÀÌ ÀÌ·±½ÄÀ¸·Î ´À¸° °Ç Ã³À½º¸³×¿ä ´Ù¸¥µ¿³×µéÀº ¶±¹äÀÌ¶óµµ ³õÁö ÀÌ°Ç ¹¹¿¡¿ä ¤»¤»,2,0,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,ÀÌ°Å ±×¸² ´Ù ±×¸° ´ÙÀ½¿¡ ´«¸¸ ¾îÇÃ·Î ºÙÀÌ´Â °Ç°¡...±×¸²µµ ºÎÀÚ¿¬½º·´°í ½ºÅä¸®µµ ÀÌ°Ô Àç¼ö¿¡ ´ëÇØ ¾Ë°í ÀÖ´Â ÀÛ°¡ÀÎ°¡ ½Í°í...,3,0,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,"À±°æ´Ô. Àç¼ö»ýÀÌ ¾ó¸¶³ª ºý¼¾Áö¾Æ¼¼¿ä?  ´ç¿¬ÇÏ°Ô Àç¼öÇÐ¿ø°¡¼­ Àç¼öÇØ¼­ ÁÁÀº°÷°¥·Á¸é Á¹ ¶ó ºý¼¼°Ô ÇØ¾ßÁÒ ¹ä¸ÔÀ» ½Ã°£µµ ¾ø´Âµ¥ ¿¬¶ô,ÀÎ¿¬,sns ´Ù ²÷°í °øºÎÇØ¾ßÁÒ Çö½ÇÀûÀ¸·Î Àç¼ö»ýÀÌ ¸·µ¹¾Æ´Ù´Ï°í ¿¬¾ÖÁúÇÏ¸é ¼ö´É Àç´ë·Î ³ª¿À°Ú¾î¿ä?  ±â¾È´ë°°Àºµ¥³ª µé¾î°¡Áö ¤»¤»",2,0,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,º£µµ¿¡ ÀÌ°Íº¸´Ù Ä÷ ÁÁÀº À¥Å÷ÀÌ ÁøÂ¥ ¸¹Àºµ¥ ÀÌ°Ô ¾î¶»°Ô Á¤½Ä¿¬Àç µÇ´ÂÁö ÀÇ¹®....¤Ð¤Ð ¿äÁò À¥Å÷µµ »ªÀ¸·Î µé¾î¿À³ª¿ä ¿¹Àü °ø°¨ÀÎ°¡ ±×°Íµµ ±×·¯´õ´Ï ³×ÀÌ¹ö Á» ÀÌ»óÇÏ³×¿ä,4,0,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,ÄôÄçÀÌµé ÁÂÇ¥ ¿ÀÁö°Ô Âï¾ú³×,0,1,20181125,2634
8¿ùÀÇ ´«º¸¶ó,4È­,±è¸®¾Æ,7.47,20181124,"´ëÃ¼ ÇÏ°í½ÍÀº ¾ê±â°¡ ¹º°¡¿ä,,,,,",2,0,20181125,2634
